 ,stack,counts,err
1906,1906,47.000,6.856
1907,1907,47.000,6.856
1908,1908,35.000,5.916
1909,1909,55.000,7.416
1910,1910,56.000,7.483
1911,1911,68.000,8.246
1912,1912,47.000,6.856
1913,1913,33.000,5.745
1914,1914,42.000,6.481
1915,1915,54.000,7.348
1916,1916,44.000,6.633
1917,1917,59.000,7.681
1918,1918,50.000,7.071
1919,1919,56.000,7.483
1920,1920,45.000,6.708
1921,1921,51.000,7.141
1922,1922,49.000,7.000
1923,1923,38.000,6.164
1924,1924,42.000,6.481
1925,1925,45.000,6.708
1926,1926,51.000,7.141
1927,1927,41.000,6.403
1928,1928,44.000,6.633
1929,1929,47.000,6.856
1930,1930,43.000,6.557
1931,1931,37.000,6.083
1932,1932,37.000,6.083
1933,1933,62.000,7.874
1934,1934,33.000,5.745
1935,1935,46.000,6.782
1936,1936,72.000,8.485
1937,1937,66.000,8.124
1938,1938,57.000,7.550
1939,1939,55.000,7.416
1940,1940,31.000,5.568
1941,1941,41.000,6.403
1942,1942,39.000,6.245
1943,1943,54.000,7.348
1944,1944,69.000,8.307
1945,1945,64.000,8.000
1946,1946,53.000,7.280
1947,1947,39.000,6.245
1948,1948,47.000,6.856
1949,1949,37.000,6.083
1950,1950,43.000,6.557
1951,1951,44.000,6.633
1952,1952,56.000,7.483
1953,1953,47.000,6.856
1954,1954,33.000,5.745
1955,1955,25.000,5.000
1956,1956,55.000,7.416
1957,1957,41.000,6.403
1958,1958,30.000,5.477
1959,1959,53.000,7.280
1960,1960,33.000,5.745
1961,1961,42.000,6.481
1962,1962,44.000,6.633
1963,1963,32.000,5.657
1964,1964,25.000,5.000
1965,1965,41.000,6.403
1966,1966,44.000,6.633
1967,1967,35.000,5.916
1968,1968,40.000,6.325
1969,1969,60.000,7.746
1970,1970,37.000,6.083
1971,1971,43.000,6.557
1972,1972,28.000,5.292
1973,1973,30.000,5.477
1974,1974,50.000,7.071
1975,1975,57.000,7.550
1976,1976,35.000,5.916
1977,1977,42.000,6.481
1978,1978,35.000,5.916
1979,1979,41.000,6.403
1980,1980,49.000,7.000
1981,1981,50.000,7.071
1982,1982,44.000,6.633
1983,1983,40.000,6.325
1984,1984,39.000,6.245
1985,1985,32.000,5.657
1986,1986,40.000,6.325
1987,1987,39.000,6.245
1988,1988,47.000,6.856
1989,1989,50.000,7.071
1990,1990,24.000,4.899
1991,1991,26.000,5.099
1992,1992,30.000,5.477
1993,1993,29.000,5.385
1994,1994,16.000,4.000
1995,1995,46.000,6.782
1996,1996,30.000,5.477
1997,1997,39.000,6.245
1998,1998,42.000,6.481
1999,1999,39.000,6.245
2000,2000,33.000,5.745
2001,2001,47.000,6.856
2002,2002,48.000,6.928
2003,2003,42.000,6.481
2004,2004,38.000,6.164
2005,2005,52.000,7.211
2006,2006,49.000,7.000
2007,2007,39.000,6.245
2008,2008,36.000,6.000
2009,2009,39.000,6.245
2010,2010,47.000,6.856
2011,2011,28.000,5.292
2012,2012,31.000,5.568
2013,2013,42.000,6.481
2014,2014,41.000,6.403
2015,2015,38.000,6.164
2016,2016,32.000,5.657
2017,2017,39.000,6.245
2018,2018,33.000,5.745
2019,2019,48.000,6.928
2020,2020,32.000,5.657
2021,2021,48.000,6.928
2022,2022,31.000,5.568
2023,2023,27.000,5.196
2024,2024,30.000,5.477
2025,2025,27.000,5.196
2026,2026,30.000,5.477
2027,2027,39.000,6.245
2028,2028,47.000,6.856
2029,2029,39.000,6.245
2030,2030,38.000,6.164
2031,2031,22.000,4.690
2032,2032,22.000,4.690
2033,2033,19.000,4.359
2034,2034,30.000,5.477
2035,2035,51.000,7.141
2036,2036,31.000,5.568
2037,2037,39.000,6.245
2038,2038,36.000,6.000
2039,2039,24.000,4.899
2040,2040,34.000,5.831
2041,2041,22.000,4.690
2042,2042,15.000,3.873
2043,2043,37.000,6.083
2044,2044,32.000,5.657
2045,2045,24.000,4.899
2046,2046,25.000,5.000
2047,2047,29.000,5.385
2048,2048,34.000,5.831
2049,2049,42.000,6.481
2050,2050,43.000,6.557
2051,2051,35.000,5.916
2052,2052,22.000,4.690
2053,2053,30.000,5.477
2054,2054,16.000,4.000
2055,2055,20.000,4.472
2056,2056,20.000,4.472
2057,2057,47.000,6.856
2058,2058,39.000,6.245
2059,2059,21.000,4.583
2060,2060,37.000,6.083
2061,2061,27.000,5.196
2062,2062,47.000,6.856
2063,2063,55.000,7.416
2064,2064,46.000,6.782
2065,2065,44.000,6.633
2066,2066,39.000,6.245
2067,2067,14.000,3.742
2068,2068,21.000,4.583
2069,2069,16.000,4.000
2070,2070,25.000,5.000
2071,2071,37.000,6.083
2072,2072,47.000,6.856
2073,2073,24.000,4.899
2074,2074,37.000,6.083
2075,2075,49.000,7.000
2076,2076,31.000,5.568
2077,2077,26.000,5.099
2078,2078,44.000,6.633
2079,2079,37.000,6.083
2080,2080,35.000,5.916
2081,2081,36.000,6.000
2082,2082,25.000,5.000
2083,2083,21.000,4.583
2084,2084,31.000,5.568
2085,2085,38.000,6.164
2086,2086,33.000,5.745
2087,2087,17.000,4.123
2088,2088,23.000,4.796
2089,2089,21.000,4.583
2090,2090,16.000,4.000
2091,2091,31.000,5.568
2092,2092,25.000,5.000
2093,2093,26.000,5.099
2094,2094,34.000,5.831
2095,2095,31.000,5.568
2096,2096,32.000,5.657
2097,2097,21.000,4.583
2098,2098,19.000,4.359
2099,2099,18.000,4.243
2100,2100,13.000,3.606
2101,2101,23.000,4.796
